Assertion ID 	Assertion	Agreement Score 	Issue
1983	Journalism focusses on Democrats views.	-0.4761904761904762	Media Bias
1878	Fox News is the only unbiased news source.	-0.574468085106383	Media Bias
2079	Medical treatments like vaccines should be for all the people.	1.0	Mandatory Vaccination
2009	Vaccines should be free.	0.9565217391304348	Mandatory Vaccination
2078	The vaccines must be given by people who are very prepared to put them.	0.9199999999999999	Mandatory Vaccination
2076	Vaccines can end up saving childrens lives.	0.8974358974358974	Mandatory Vaccination
2025	Patients have the right to know what is in vaccines.	0.8846153846153846	Mandatory Vaccination
2075	Must have a containment plan when a new disease is discovered.	0.8723404255319149	Mandatory Vaccination
2120	Vaccination are important for public health.	0.8723404255319149	Mandatory Vaccination
2128	Vaccinations can safeguard against deadly diseases and viruses.	0.8695652173913044	Mandatory Vaccination
2011	Vaccinations prevents disease.	0.8695652173913044	Mandatory Vaccination
2005	All people should have access to vaccines.	0.8500000000000001	Mandatory Vaccination
2088	Vaccine's should be free for everyone.	0.8461538461538463	Mandatory Vaccination
2056	Vaccines prevent deadly diseases.	0.8431372549019607	Mandatory Vaccination
2069	The benefits of vaccinations far outweigh the risks.	0.8421052631578947	Mandatory Vaccination
2086	Vaccines have a positive effect on people's health.	0.8367346938775511	Mandatory Vaccination
2014	Vaccines are crucial to make sure diseases don't start.	0.8333333333333333	Mandatory Vaccination
2000	All the people have right to have all the vaccines.	0.8297872340425532	Mandatory Vaccination
2036	Vaccines improve the lives of citizens.	0.8297872340425532	Mandatory Vaccination
2028	Vaccines help us live longer and protect us from fatal diseases.	0.8222222222222222	Mandatory Vaccination
2021	Diseases are more controlled under vaccines.	0.8181818181818181	Mandatory Vaccination
2012	Vaccines prevent disease outbreaks.	0.8181818181818181	Mandatory Vaccination
2081	Vaccination protect the young and vulnerable ones.	0.8148148148148149	Mandatory Vaccination
2098	Everyone should have certain recommended vaccines.	0.8139534883720929	Mandatory Vaccination
2024	Vaccines are very helpful and very needed.	0.8139534883720929	Mandatory Vaccination
2092	Vaccines prevent disease.	0.8076923076923077	Mandatory Vaccination
2089	Vaccinations are safe.	0.8048780487804879	Mandatory Vaccination
2122	Proper vaccinations are safe.	0.8	Mandatory Vaccination
2049	Children should be vaccinated from early childhood.	0.7959183673469388	Mandatory Vaccination
2131	Vaccines should be implemented.	0.7931034482758621	Mandatory Vaccination
2083	Vaccinations don't just protect individuals, they protect the whole country for diseases.	0.7916666666666667	Mandatory Vaccination
2070	Vaccines prevent people from harmful diseases.	0.7826086956521738	Mandatory Vaccination
2041	Most medical doctors and other healthcare professionals are positive about what has been achieved through vaccination in preventing and eradication a number of life threatening diseases.	0.7727272727272727	Mandatory Vaccination
2003	Some people have side effects from vaccination.	0.7674418604651163	Mandatory Vaccination
2040	Vaccines are necessary to tackle strong diseases.	0.7647058823529411	Mandatory Vaccination
2082	Vaccines are important for newborns.	0.76	Mandatory Vaccination
2026	There are social and religious groups that to be educated more about vaccination.	0.76	Mandatory Vaccination
2044	The government should promote campaigns for vaccination.	0.7551020408163265	Mandatory Vaccination
2073	Vaccine's are good for kids.	0.7551020408163265	Mandatory Vaccination
2035	Vaccines provide immunity against diseases.	0.7551020408163265	Mandatory Vaccination
2045	Vaccines save people's lives.	0.75	Mandatory Vaccination
2095	There should be more funding for vaccination.	0.75	Mandatory Vaccination
2103	Vaccinations saves lives.	0.75	Mandatory Vaccination
2002	People who do not vaccinate put others at a higher risk.	0.7435897435897436	Mandatory Vaccination
2125	Vaccination saves lives.	0.7419354838709677	Mandatory Vaccination
2114	Vaccines are well trusted science.	0.7391304347826086	Mandatory Vaccination
2054	Vaccines are key to development in Africa.	0.7272727272727273	Mandatory Vaccination
2116	Vaccines are good for society.	0.7272727272727273	Mandatory Vaccination
2051	It is safe to use vaccines if the doctor recommends it.	0.7222222222222223	Mandatory Vaccination
2072	A lot of money has been saved since the advent and adoption of vaccination.	0.7209302325581395	Mandatory Vaccination
2019	Vaccines help in supporting public health.	0.72	Mandatory Vaccination
2104	Compulsory vaccination would avoid epidemics.	0.72	Mandatory Vaccination
2037	Vaccines prevent public health epidemics.	0.72	Mandatory Vaccination
2001	Vaccines ensure public safety.	0.7142857142857142	Mandatory Vaccination
2042	Someone who is not vaccinated is at higher risk of getting certain diseases.	0.7142857142857142	Mandatory Vaccination
2006	Doctors and science are more educated on vaccinations than parents and religious organizations.	0.7	Mandatory Vaccination
2039	Early vaccines are safe.	0.7	Mandatory Vaccination
2060	There must be greater support of vaccination from medical institutes.	0.6956521739130435	Mandatory Vaccination
2133	Vaccinations help prevent sickness.	0.6923076923076923	Mandatory Vaccination
2074	Vaccine's can protect other people than yourself.	0.6923076923076923	Mandatory Vaccination
2099	Vaccines keep us healthy.	0.6756756756756757	Mandatory Vaccination
2102	Vaccines are necessary for our safety.	0.6666666666666667	Mandatory Vaccination
2097	The benefits of vaccines outweigh the risks.	0.6363636363636365	Mandatory Vaccination
2065	Vaccination prevents outbreaks of easily preventable diseases.	0.627906976744186	Mandatory Vaccination
2071	Vaccines need to be mandatory to promote safe health.	0.627906976744186	Mandatory Vaccination
2046	The ingredients in vaccines are safe in the amounts used.	0.625	Mandatory Vaccination
2087	Once a child is born it must be vaccinaced.	0.6170212765957446	Mandatory Vaccination
2094	Vaccination must be a staple in medical benefits.	0.6153846153846154	Mandatory Vaccination
2108	Not vaccinating your child is unhealthy for the child and its contemporaries.	0.6111111111111112	Mandatory Vaccination
2106	Vaccines are tested and proven to be safe.	0.6086956521739131	Mandatory Vaccination
2050	Vaccination should be free for everyone.	0.6000000000000001	Mandatory Vaccination
2007	Vaccination programs have been carried out extensively and have totally eradicated life threatening diseases from the human race.	0.6000000000000001	Mandatory Vaccination
2064	Vaccination should be offered in school.	0.5897435897435896	Mandatory Vaccination
2008	The ingredients in vaccines are safe in the small amounts they are used.	0.5833333333333333	Mandatory Vaccination
2059	Vaccines has to be somthing thats readilly available for people to buy.	0.574468085106383	Mandatory Vaccination
2063	Vaccination should be mandatory at an early age.	0.5714285714285714	Mandatory Vaccination
2093	Vaccinations increase herd immunity.	0.5675675675675675	Mandatory Vaccination
2109	Some vaccines are very expensive for the public, such as HPV vaccines.	0.5652173913043479	Mandatory Vaccination
2010	Vaccine's should be mandatory for everyone.	0.5384615384615385	Mandatory Vaccination
2090	Not everyone has the chance to get vaccinated.	0.5217391304347827	Mandatory Vaccination
2123	Vaccine ingredients are not always disclosed to patients.	0.5	Mandatory Vaccination
2115	Vaccination is good for everyone's health.	0.5	Mandatory Vaccination
2057	Vaccinations need to be regulated.	0.48936170212765956	Mandatory Vaccination
2023	Vaccine's can help one from getting sick.	0.47826086956521735	Mandatory Vaccination
2096	Vaccination should be compulsory.	0.4761904761904762	Mandatory Vaccination
2013	Vaccines should be mandatory.	0.4705882352941177	Mandatory Vaccination
2077	Vaccines are an example of where the common good outweighs individual rights.	0.46938775510204084	Mandatory Vaccination
2055	It should be mandatory for all people to get vaccines to protect those who cannot get vaccinated.	0.4666666666666666	Mandatory Vaccination
2043	Vaccines should be mandatory when entering a public or private school.	0.4615384615384615	Mandatory Vaccination
2053	Vaccinations should be mandatory for all school children.	0.441860465116279	Mandatory Vaccination
2126	Vaccines do not make you develop diseases.	0.43999999999999995	Mandatory Vaccination
2084	People who are against vaccinations are not smart.	0.4285714285714286	Mandatory Vaccination
2113	Some people are unable to receive vaccines.	0.4222222222222223	Mandatory Vaccination
2130	People should be allowed to make their own decisions about medical choices for their children.	0.4146341463414634	Mandatory Vaccination
